id,image,title,description,runtimeStr,genres,genreList,contentRating,imDbRating,imDbRatingVotes,metacriticRating,plot,stars,starList 
tt11328896,https://m.media-amazon.com/images/M/MV5BNjg0MzQ2ZTctNjc2YS00ZWMxLTlkODYtODAyYzM4YTg0NWQyXkEyXkFqcGdeQXVyMTAyMDA4NDYy._V1_Ratio0.7857_AL_.jpg,Hokm Ba Bazi Gardan Koloft Ha,(2019),,Comedy,"[{'key': 'Comedy', 'value': 'Comedy'}]",,6.6,18,,"Mahan is one of the groups that wants to spy, but did not know that he was involved in the story, and that Muhammad, who was arrested as a smuggler, is a feature film","Hossein Rahmani Manesh, Mohammad Hossein Asadar, Mohammad Ali Behnami Fard, Alireza Parshad, Mohammad Moein Sadeghi","[{'id': 'tt11328896', 'name': 'Hossein Rahmani Manesh'}, {'id': 'tt11328896', 'name': 'Mohammad Hossein Asadar'}, {'id': 'tt11328896', 'name': 'Mohammad Ali Behnami Fard'}, {'id': 'tt11328896', 'name': 'Alireza Parshad'}, {'id': 'tt11328896', 'name': 'Mohammad Moein Sadeghi'}]"
tt0782688,https://m.media-amazon.com/images/M/MV5BZWZhOWU0ZDQtNDlkMi00ZjMwLWJjNjEtODM4ZDU5NzVmNzMzXkEyXkFqcGdeQXVyNDc0Njc1NTY@._V1_Ratio1.2551_AL_.jpg,Truong Ba's Soul in Butcher's Body,(2006),,Comedy,"[{'key': 'Comedy', 'value': 'Comedy'}]",,5.9,67,,,"Quang Dung Nguyen, Johnny Tri Nguyen, Luu Phuoc Sang, Anh Thu, Minh Thuan","[{'id': 'tt0782688', 'name': 'Quang Dung Nguyen'}, {'id': 'tt0782688', 'name': 'Johnny Tri Nguyen'}, {'id': 'tt0782688', 'name': 'Luu Phuoc Sang'}, {'id': 'tt0782688', 'name': 'Anh Thu'}, {'id': 'tt0782688', 'name': 'Minh Thuan'}]"
tt0349572,https://m.media-amazon.com/images/M/MV5BZDgxMDY2MjItYmZmNS00NjgxLWFmMTItYTY3MTNmOGFkYjQ1XkEyXkFqcGdeQXVyMjAwMjY2MDk@._V1_Ratio0.6837_AL_.jpg,"Honey, nasa langit na ba ako?",(1998),,"Romance, Drama, Fantasy","[{'key': 'Romance', 'value': 'Romance'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'Fantasy', 'value': 'Fantasy'}]",,7.5,20,,"True love happens between Noel and Marian, only to have calamity strike at the most inopportune moment. When the bride to be dies in a car accident going the rehearsal, Noel is heart broken... See full summary","Edgardo Vinarao, Janno Gibbs, Regine Velasquez, Mickey Ferriols, Bea Bueno","[{'id': 'tt0349572', 'name': 'Edgardo Vinarao'}, {'id': 'tt0349572', 'name': 'Janno Gibbs'}, {'id': 'tt0349572', 'name': 'Regine Velasquez'}, {'id': 'tt0349572', 'name': 'Mickey Ferriols'}, {'id': 'tt0349572', 'name': 'Bea Bueno'}]"
tt1511381,https://m.media-amazon.com/images/M/MV5BMTUzNjQyNzc4M15BMl5BanBnXkFtZTgwMTg4OTI4ODE@._V1_Ratio0.7449_AL_.jpg,Hu die shi ba shi,(1979),86 min,"Action, Adventure","[{'key': 'Action', 'value': 'Action'}, {'key': 'Adventure', 'value': 'Adventure'}]",Not Rated,5.8,44,,"Han Wei, a young man who waits tables at a small establishment and learns the Butterfly Fist from his old, blind Grandfather. A mischievous old beggar then shows up at the restaurant to solicit wine and irritate Han Wei.","Shih-Hao Ko, Yi-Min Li, Pu-Liao Hsu, Chung-Kuei Chang, Pao-Shan Chang","[{'id': 'tt1511381', 'name': 'Shih-Hao Ko'}, {'id': 'tt1511381', 'name': 'Yi-Min Li'}, {'id': 'tt1511381', 'name': 'Pu-Liao Hsu'}, {'id': 'tt1511381', 'name': 'Chung-Kuei Chang'}, {'id': 'tt1511381', 'name': 'Pao-Shan Chang'}]"
tt0187922,https://imdb-api.com/images/original/nopicture.jpg,Huang Fei Hong chang ti jian ba,(1955),,Action,"[{'key': 'Action', 'value': 'Action'}]",,,,,,"Peng Hu, Tak-Hing Kwan, Yin Yam, Tat-Wah Tso, Cham Lau","[{'id': 'tt0187922', 'name': 'Peng Hu'}, {'id': 'tt0187922', 'name': 'Tak-Hing Kwan'}, {'id': 'tt0187922', 'name': 'Yin Yam'}, {'id': 'tt0187922', 'name': 'Tat-Wah Tso'}, {'id': 'tt0187922', 'name': 'Cham Lau'}]"
tt0187945,https://imdb-api.com/images/original/nopicture.jpg,Huang Fei Hong lei tai zheng ba zhan,(1960),,"Adventure, Drama","[{'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Drama', 'value': 'Drama'}]",,,,,,"Peng Hu, Tak-Hing Kwan, Tat-Wah Tso, Yin Yam, Chok-Chow Cheung","[{'id': 'tt0187945', 'name': 'Peng Hu'}, {'id': 'tt0187945', 'name': 'Tak-Hing Kwan'}, {'id': 'tt0187945', 'name': 'Tat-Wah Tso'}, {'id': 'tt0187945', 'name': 'Yin Yam'}, {'id': 'tt0187945', 'name': 'Chok-Chow Cheung'}]"
tt0063107,https://imdb-api.com/images/original/nopicture.jpg,Huang Fei Hong rou bo hei ba wang,(1968),102 min,,,,,,,,"Fung Wong, Tak-Hing Kwan, Kenneth Tsang, Hung Lee, Kin-Man Chan","[{'id': 'tt0063107', 'name': 'Fung Wong'}, {'id': 'tt0063107', 'name': 'Tak-Hing Kwan'}, {'id': 'tt0063107', 'name': 'Kenneth Tsang'}, {'id': 'tt0063107', 'name': 'Hung Lee'}, {'id': 'tt0063107', 'name': 'Kin-Man Chan'}]"
tt0187967,https://imdb-api.com/images/original/nopicture.jpg,Huang Fei-hong: King of the Lions,(1957),,,,,8.2,8,,,"Peng Hu, Tak-Hing Kwan, Tat-Wah Tso, Yin Yam, Yao Lin Chen","[{'id': 'tt0187967', 'name': 'Peng Hu'}, {'id': 'tt0187967', 'name': 'Tak-Hing Kwan'}, {'id': 'tt0187967', 'name': 'Tat-Wah Tso'}, {'id': 'tt0187967', 'name': 'Yin Yam'}, {'id': 'tt0187967', 'name': 'Yao Lin Chen'}]"
tt0063110,https://imdb-api.com/images/original/nopicture.jpg,Huang Fei Hong xing shi du ba mei hua zhuang,(1968),,Adventure,"[{'key': 'Adventure', 'value': 'Adventure'}]",,,,,,"Fung Wong, Tak-Hing Kwan, Kenneth Tsang, Hung Lee, Kien Shih","[{'id': 'tt0063110', 'name': 'Fung Wong'}, {'id': 'tt0063110', 'name': 'Tak-Hing Kwan'}, {'id': 'tt0063110', 'name': 'Kenneth Tsang'}, {'id': 'tt0063110', 'name': 'Hung Lee'}, {'id': 'tt0063110', 'name': 'Kien Shih'}]"
tt0187962,https://imdb-api.com/images/original/nopicture.jpg,Huang Fei Hong yi gun fu san ba,(1953),,"Action, Adventure","[{'key': 'Action', 'value': 'Action'}, {'key': 'Adventure', 'value': 'Adventure'}]",,6.7,9,,Master Wong Fei-hung and disciple Ling Wan-kai take refuge at Golden Cock Township in Guangxi.They befriend the Mok sisters being forced to marry a local tyrant. Master Wong and Ling intervene to help the sisters to uproot the evil tyrant.,"Peng Hu, Tak-Hing Kwan, Wai-Sum Cheung, Nu Fenghuang, Yiu-Lam Chan","[{'id': 'tt0187962', 'name': 'Peng Hu'}, {'id': 'tt0187962', 'name': 'Tak-Hing Kwan'}, {'id': 'tt0187962', 'name': 'Wai-Sum Cheung'}, {'id': 'tt0187962', 'name': 'Nu Fenghuang'}, {'id': 'tt0187962', 'name': 'Yiu-Lam Chan'}]"
tt0200723,https://imdb-api.com/images/original/nopicture.jpg,Huang Fei Hong zhuan: Da po Ba Wang Zhuang,(1949),72 min,"Action, Drama","[{'key': 'Action', 'value': 'Action'}, {'key': 'Drama', 'value': 'Drama'}]",,6.1,14,,,"Peng Hu, Tak-Hing Kwan, Tat-Wah Tso, Lo-Wah Chan, Kien Shih","[{'id': 'tt0200723', 'name': 'Peng Hu'}, {'id': 'tt0200723', 'name': 'Tak-Hing Kwan'}, {'id': 'tt0200723', 'name': 'Tat-Wah Tso'}, {'id': 'tt0200723', 'name': 'Lo-Wah Chan'}, {'id': 'tt0200723', 'name': 'Kien Shih'}]"
tt0063106,https://m.media-amazon.com/images/M/MV5BZWNlMTdjODEtYTFmNC00OTBkLThjMzAtZjk1NTBiNjBlNjE1XkEyXkFqcGdeQXVyMjAyNTEwOQ@@._V1_Ratio0.6837_AL_.jpg,Huang Fei Hong: Quan wang zheng ba,(1968),90 min,Action,"[{'key': 'Action', 'value': 'Action'}]",,,,,,"Fung Wong, Tak-Hing Kwan, Kenneth Tsang, Ying Choi Cheung, Fung-Ching Chen","[{'id': 'tt0063106', 'name': 'Fung Wong'}, {'id': 'tt0063106', 'name': 'Tak-Hing Kwan'}, {'id': 'tt0063106', 'name': 'Kenneth Tsang'}, {'id': 'tt0063106', 'name': 'Ying Choi Cheung'}, {'id': 'tt0063106', 'name': 'Fung-Ching Chen'}]"
tt0063108,https://m.media-amazon.com/images/M/MV5BNmIxYjUxZTItY2UwNC00YmJmLWIxMGQtMmNjYmE2NDAwNTU1XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_Ratio1.4388_AL_.jpg,Huang Fei Hong: Zui da ba jin gang,(1968),,"Action, Adventure","[{'key': 'Action', 'value': 'Action'}, {'key': 'Adventure', 'value': 'Adventure'}]",,6.4,9,,,"Fung Wong, Tak-Hing Kwan, Hung Lee, Ying Choi Cheung, Kenneth Tsang","[{'id': 'tt0063108', 'name': 'Fung Wong'}, {'id': 'tt0063108', 'name': 'Tak-Hing Kwan'}, {'id': 'tt0063108', 'name': 'Hung Lee'}, {'id': 'tt0063108', 'name': 'Ying Choi Cheung'}, {'id': 'tt0063108', 'name': 'Kenneth Tsang'}]"
tt0187936,https://imdb-api.com/images/original/nopicture.jpg,Huang Fei-hong gong chuan jian ba,(1956),,Adventure,"[{'key': 'Adventure', 'value': 'Adventure'}]",,,,,,"Peng Hu, Tak-Hing Kwan, Kau Lam, Lai-Yung Chung, Man-soh Lai","[{'id': 'tt0187936', 'name': 'Peng Hu'}, {'id': 'tt0187936', 'name': 'Tak-Hing Kwan'}, {'id': 'tt0187936', 'name': 'Kau Lam'}, {'id': 'tt0187936', 'name': 'Lai-Yung Chung'}, {'id': 'tt0187936', 'name': 'Man-soh Lai'}]"
tt0117243,https://m.media-amazon.com/images/M/MV5BNGU4OWRiYTQtZTA1OC00ZWM4LTlhYmUtYzUwZmJlMjY5N2EzXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_Ratio0.7041_AL_.jpg,Once Upon a Time in Triad Society 2,(1996),92 min,"Action, Comedy","[{'key': 'Action', 'value': 'Action'}, {'key': 'Comedy', 'value': 'Comedy'}]",,6.4,58,,,"Chuen-Yee Cha, Francis Ng, Angie Cheung, Roy Cheung, Tat-Ming Cheung","[{'id': 'tt0117243', 'name': 'Chuen-Yee Cha'}, {'id': 'tt0117243', 'name': 'Francis Ng'}, {'id': 'tt0117243', 'name': 'Angie Cheung'}, {'id': 'tt0117243', 'name': 'Roy Cheung'}, {'id': 'tt0117243', 'name': 'Tat-Ming Cheung'}]"
tt1552432,https://m.media-amazon.com/images/M/MV5BN2Y1YmZiY2MtODEzMS00NDlmLWEwZDMtMmNkMWJiZGMyYmNmXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_Ratio0.7245_AL_.jpg,Burning Island 2,(1997),98 min,"Action, Crime, Drama","[{'key': 'Action', 'value': 'Action'}, {'key': 'Crime', 'value': 'Crime'}, {'key': 'Drama', 'value': 'Drama'}]",,5.9,38,,"A young police officer ""makes a mess"" of a police operation, shoots a man in self-defense, and ends up in prison. There he learns that the world isn't black and white, but has many shades of gray, and makes new friends and enemies.","Yen-Ping Chu, Nicky Wu, Takeshi Kaneshiro, Jackson Lou, Man-Tat Ng","[{'id': 'tt1552432', 'name': 'Yen-Ping Chu'}, {'id': 'tt1552432', 'name': 'Nicky Wu'}, {'id': 'tt1552432', 'name': 'Takeshi Kaneshiro'}, {'id': 'tt1552432', 'name': 'Jackson Lou'}, {'id': 'tt1552432', 'name': 'Man-Tat Ng'}]"
tt11157694,https://imdb-api.com/images/original/nopicture.jpg,Ihe Ba Pyar Ke Rang Hajar,(2017),130 min,Drama,"[{'key': 'Drama', 'value': 'Drama'}]",,,,,,"Braj Bhusan Udasin, Viraj Bhatt, Kajal Raghwani","[{'id': 'tt11157694', 'name': 'Braj Bhusan Udasin'}, {'id': 'tt11157694', 'name': 'Viraj Bhatt'}, {'id': 'tt11157694', 'name': 'Kajal Raghwani'}]"
tt0088799,https://m.media-amazon.com/images/M/MV5BZjVjNzFmNmItY2Q4Zi00Yzc2LThlMTEtYTFjN2YwZDc3MjA0XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_Ratio0.7041_AL_.jpg,Il Bi e il Ba,(1986),90 min,Comedy,"[{'key': 'Comedy', 'value': 'Comedy'}]",,6.7,168,,A man goes to Rome because he wants a magician to solve his problem: dandruff.,"Maurizio Nichetti, Nino Frassica, Leo Gullotta, Marco Messeri, Daniela Conti","[{'id': 'tt0088799', 'name': 'Maurizio Nichetti'}, {'id': 'tt0088799', 'name': 'Nino Frassica'}, {'id': 'tt0088799', 'name': 'Leo Gullotta'}, {'id': 'tt0088799', 'name': 'Marco Messeri'}, {'id': 'tt0088799', 'name': 'Daniela Conti'}]"
tt0374763,https://imdb-api.com/images/original/nopicture.jpg,"Ina, kasusuklaman ba kita?",(1985),,Drama,"[{'key': 'Drama', 'value': 'Drama'}]",,,,,Two of the country's top dramatic actors engage in a dramatic showdown as mother and daughter constantly caught in a love/hate relationship.,"Pio De Castro III, Rita Gomez, Lorna Tolentino, Dante Rivero, Liza Lorena","[{'id': 'tt0374763', 'name': 'Pio De Castro III'}, {'id': 'tt0374763', 'name': 'Rita Gomez'}, {'id': 'tt0374763', 'name': 'Lorna Tolentino'}, {'id': 'tt0374763', 'name': 'Dante Rivero'}, {'id': 'tt0374763', 'name': 'Liza Lorena'}]"
tt0370794,https://imdb-api.com/images/original/nopicture.jpg,Ito ba ang aking ina,(1961),,Drama,"[{'key': 'Drama', 'value': 'Drama'}]",,,,,,"Octavio Silos, Rita Gomez, Mario Montenegro, Liberty Ilagan, Eddie Garcia","[{'id': 'tt0370794', 'name': 'Octavio Silos'}, {'id': 'tt0370794', 'name': 'Rita Gomez'}, {'id': 'tt0370794', 'name': 'Mario Montenegro'}, {'id': 'tt0370794', 'name': 'Liberty Ilagan'}, {'id': 'tt0370794', 'name': 'Eddie Garcia'}]"
tt0408924,https://imdb-api.com/images/original/nopicture.jpg,Ito ba ang ating mga anak,(1982),,Drama,"[{'key': 'Drama', 'value': 'Drama'}]",,,,,THE FILM PROBES INTO THE CAUSES OF TEEN-AGE DELINQUENCY AND PARENTAL RESPONSIBILITY OVER SUCH A PROBLEM.,"Ishmael Bernal, Lloyd Samartino, William Martinez, Albert Martinez, Joel Alano","[{'id': 'tt0408924', 'name': 'Ishmael Bernal'}, {'id': 'tt0408924', 'name': 'Lloyd Samartino'}, {'id': 'tt0408924', 'name': 'William Martinez'}, {'id': 'tt0408924', 'name': 'Albert Martinez'}, {'id': 'tt0408924', 'name': 'Joel Alano'}]"
tt2006138,https://imdb-api.com/images/original/nopicture.jpg,Ito ba ang pag-ibig,(1971),,,,,,,,,"Abraham Cruz, Luis Gonzales, Bert LeRoy Jr., Liberty Ilagan, Perla Bautista","[{'id': 'tt2006138', 'name': 'Abraham Cruz'}, {'id': 'tt2006138', 'name': 'Luis Gonzales'}, {'id': 'tt2006138', 'name': 'Bert LeRoy Jr.'}, {'id': 'tt2006138', 'name': 'Liberty Ilagan'}, {'id': 'tt2006138', 'name': 'Perla Bautista'}]"
tt5374830,https://m.media-amazon.com/images/M/MV5BZWY0MTY0MzItNGJjOC00NDAzLWI5ZTItZjMzZGMwYWI3MDMxXkEyXkFqcGdeQXVyMjAxMTYxMjE@._V1_Ratio0.7041_AL_.jpg,Chasing,(2016),96 min,"Action, Comedy","[{'key': 'Action', 'value': 'Action'}, {'key': 'Comedy', 'value': 'Comedy'}]",,5.6,178,,"Seung-Joo (Kim Seung-Woo) is a CEO and Jung-Taek (Kim Jung-Tae) is a detective. They have known each other for 20 years. One night, Seung-Joo loses his cellphone to four male high-school ... See full summary","In-chun Oh, Sang-Hyuk Han, Jeong-tae Kim, Seung-woo Kim","[{'id': 'tt5374830', 'name': 'In-chun Oh'}, {'id': 'tt5374830', 'name': 'Sang-Hyuk Han'}, {'id': 'tt5374830', 'name': 'Jeong-tae Kim'}, {'id': 'tt5374830', 'name': 'Seung-woo Kim'}]"
tt11766802,https://m.media-amazon.com/images/M/MV5BOTA5MDVjNGMtOGU1Ni00YWQ5LTkxODQtNjVjM2ViMjMwNmViXkEyXkFqcGdeQXVyNjkxOTM4ODY@._V1_Ratio0.6837_AL_.jpg,Dance with Me,(2019),94 min,"Comedy, Drama, Fantasy","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'Fantasy', 'value': 'Fantasy'}]",,6.6,2368,,"As Jahaan is going to die in a few months, Bahman, his brother, arranges for his closest friends to gather in Jahaan's farm house in north, to celebrate his (probably) last birthday together...","Sorush Sehhat, Ali Mosaffa, Javad Ezati, Hanieh Tavassoli, Pejman Jamshidi","[{'id': 'tt11766802', 'name': 'Sorush Sehhat'}, {'id': 'tt11766802', 'name': 'Ali Mosaffa'}, {'id': 'tt11766802', 'name': 'Javad Ezati'}, {'id': 'tt11766802', 'name': 'Hanieh Tavassoli'}, {'id': 'tt11766802', 'name': 'Pejman Jamshidi'}]"
tt0343858,https://imdb-api.com/images/original/nopicture.jpg,Fight with the Devil,(1952),100 min,"Drama, Fantasy, Romance","[{'key': 'Drama', 'value': 'Drama'}, {'key': 'Fantasy', 'value': 'Fantasy'}, {'key': 'Romance', 'value': 'Romance'}]",,,,,,"Hossein Madani, Hamid Ghanbari","[{'id': 'tt0343858', 'name': 'Hossein Madani'}, {'id': 'tt0343858', 'name': 'Hamid Ghanbari'}]"
tt0108654,https://m.media-amazon.com/images/M/MV5BYWJiNWRlMWEtN2UyZS00M2E4LThmYTAtZjMxNzkyNDE3NzlmXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_Ratio0.6837_AL_.jpg,Casino Raiders II,(1991),91 min,"Action, Crime, Drama","[{'key': 'Action', 'value': 'Action'}, {'key': 'Crime', 'value': 'Crime'}, {'key': 'Drama', 'value': 'Drama'}]",,5.8,346,,The Love and Animosities of three men... who will win in the end?,"Johnnie To, Andy Lau, Dave Wang, Chien-Lien Wu, Monica Chan","[{'id': 'tt0108654', 'name': 'Johnnie To'}, {'id': 'tt0108654', 'name': 'Andy Lau'}, {'id': 'tt0108654', 'name': 'Dave Wang'}, {'id': 'tt0108654', 'name': 'Chien-Lien Wu'}, {'id': 'tt0108654', 'name': 'Monica Chan'}]"
tt1175299,https://m.media-amazon.com/images/M/MV5BODBhYTVhNjQtMzNmZC00YTZjLTg1NWEtMGJhNDYxYmViOGM3L2ltYWdlXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_Ratio1.4184_AL_.jpg,The Greatest Plot,(1977),,"Action, Adventure","[{'key': 'Action', 'value': 'Action'}, {'key': 'Adventure', 'value': 'Adventure'}]",,6.4,8,,,"Yang-Ming Tsai, Feng Hsu, Hua Yueh, Lieh Lo, Ping-Yu Chang","[{'id': 'tt1175299', 'name': 'Yang-Ming Tsai'}, {'id': 'tt1175299', 'name': 'Feng Hsu'}, {'id': 'tt1175299', 'name': 'Hua Yueh'}, {'id': 'tt1175299', 'name': 'Lieh Lo'}, {'id': 'tt1175299', 'name': 'Ping-Yu Chang'}]"
tt0351141,https://m.media-amazon.com/images/M/MV5BMGFlNjM3NjEtMWNmMC00YzNkLWJiOTktMmMzNjJkODNmZDU1XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_Ratio0.6837_AL_.jpg,Jiang hu ba mian feng,(1991),87 min,"Action, Adventure, Drama","[{'key': 'Action', 'value': 'Action'}, {'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Drama', 'value': 'Drama'}]",,,,,The heir to the throne flees to South China and is pursued by troops of a usurper as well as bandits and his own followers and supporters.,"Mei Hu, Weizhi Cao, Yue Che, Xiaoyi Chen, Donghai Cheng","[{'id': 'tt0351141', 'name': 'Mei Hu'}, {'id': 'tt0351141', 'name': 'Weizhi Cao'}, {'id': 'tt0351141', 'name': 'Yue Che'}, {'id': 'tt0351141', 'name': 'Xiaoyi Chen'}, {'id': 'tt0351141', 'name': 'Donghai Cheng'}]"
tt1442511,https://imdb-api.com/images/original/nopicture.jpg,Broken Sword,(1971),90 min,"Adventure, Comedy","[{'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Comedy', 'value': 'Comedy'}]",,3.9,12,,,"Yang Sun, Hsiao-Pao Ko, Chi-Lun Li, Chi Chin, Chun-Hsiung Ko","[{'id': 'tt1442511', 'name': 'Yang Sun'}, {'id': 'tt1442511', 'name': 'Hsiao-Pao Ko'}, {'id': 'tt1442511', 'name': 'Chi-Lun Li'}, {'id': 'tt1442511', 'name': 'Chi Chin'}, {'id': 'tt1442511', 'name': 'Chun-Hsiung Ko'}]"
tt3540204,https://imdb-api.com/images/original/nopicture.jpg,Jiaxing Ba Mei Tu,(1927),,,,,,,,,"Hanping Chen, Pengnian Ren, Ren Yutian, Peizhen Xia, Yongni Zhao","[{'id': 'tt3540204', 'name': 'Hanping Chen'}, {'id': 'tt3540204', 'name': 'Pengnian Ren'}, {'id': 'tt3540204', 'name': 'Ren Yutian'}, {'id': 'tt3540204', 'name': 'Peizhen Xia'}, {'id': 'tt3540204', 'name': 'Yongni Zhao'}]"
tt13828626,https://m.media-amazon.com/images/M/MV5BNWVkOGU0MWMtYWNkYy00YzI5LWIwNDYtMmM1YzJkMjYwM2YyXkEyXkFqcGdeQXVyMjQ4MjMwOTA@._V1_Ratio0.7041_AL_.jpg,Jin Biao Huang Tian Ba,(1987),,Action,"[{'key': 'Action', 'value': 'Action'}]",,,,,,"Wenhua Li, Yongxia Chen, Xiang Ren, Qun Wang","[{'id': 'tt13828626', 'name': 'Wenhua Li'}, {'id': 'tt13828626', 'name': 'Yongxia Chen'}, {'id': 'tt13828626', 'name': 'Xiang Ren'}, {'id': 'tt13828626', 'name': 'Qun Wang'}]"
tt4371432,https://imdb-api.com/images/original/nopicture.jpg,Jin ba wang,(1976),,Adventure,"[{'key': 'Adventure', 'value': 'Adventure'}]",,,,,,"Kuo-Heng Chung, Yi-Lung Lu, Chuan-Chuan Tsou, Ting Chao, Peng Cheng","[{'id': 'tt4371432', 'name': 'Kuo-Heng Chung'}, {'id': 'tt4371432', 'name': 'Yi-Lung Lu'}, {'id': 'tt4371432', 'name': 'Chuan-Chuan Tsou'}, {'id': 'tt4371432', 'name': 'Ting Chao'}, {'id': 'tt4371432', 'name': 'Peng Cheng'}]"
tt0247955,https://imdb-api.com/images/original/nopicture.jpg,Jin biao Huang Tian Ba xia ji,(1948),,,,,,,,,"Pei Chan, Chi-Kong Fung, Chung-Ho Hung, Kam-Tong Chan, Hark-Sun Lau, Shui-Bing Leung","[{'id': 'tt0247955', 'name': 'Pei Chan'}, {'id': 'tt0247955', 'name': 'Chi-Kong Fung'}, {'id': 'tt0247955', 'name': 'Chung-Ho Hung'}, {'id': 'tt0247955', 'name': 'Kam-Tong Chan'}, {'id': 'tt0247955', 'name': 'Pei Chan'}, {'id': 'tt0247955', 'name': 'Hark-Sun Lau'}, {'id': 'tt0247955', 'name': 'Shui-Bing Leung'}]"
tt7571798,https://m.media-amazon.com/images/M/MV5BNTQ4YjcxN2MtZDQzNS00ZjU1LWEyN2EtZmZhMjFlYjY2ZGM5XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_Ratio0.7449_AL_.jpg,Golden Dart Hero,(1987),90 min,"Action, Adventure","[{'key': 'Action', 'value': 'Action'}, {'key': 'Adventure', 'value': 'Adventure'}]",,4.5,10,,Outlaw Huang Tian-ba becomes indignant when his adopted brother is killed by Shi Shalun the Yangzhou magistrate. Armed with his Golden Darts he wages a one man war on the magistrate and his army. A brilliant Wu Shu action film.,"Wen-Hua Li, Shensheng Chen, Yongxin Chen, Wentong Dai, Shuping Dong","[{'id': 'tt7571798', 'name': 'Wen-Hua Li'}, {'id': 'tt7571798', 'name': 'Shensheng Chen'}, {'id': 'tt7571798', 'name': 'Yongxin Chen'}, {'id': 'tt7571798', 'name': 'Wentong Dai'}, {'id': 'tt7571798', 'name': 'Shuping Dong'}]"
tt0054935,https://m.media-amazon.com/images/M/MV5BMWVlNTU1OTYtYjljNS00MTA3LWE4ZjYtMzlhOWM1YzQyNjI4XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_Ratio0.9898_AL_.jpg,Jin la ba,(1961),88 min,Drama,"[{'key': 'Drama', 'value': 'Drama'}]",,,,,,"Ching Doe, Paul Chang Chung, Fanny Fan, Hsiang Chun Li, Kuang-Chao Chiang","[{'id': 'tt0054935', 'name': 'Ching Doe'}, {'id': 'tt0054935', 'name': 'Paul Chang Chung'}, {'id': 'tt0054935', 'name': 'Fanny Fan'}, {'id': 'tt0054935', 'name': 'Hsiang Chun Li'}, {'id': 'tt0054935', 'name': 'Kuang-Chao Chiang'}]"
tt0194064,https://m.media-amazon.com/images/M/MV5BNDEwZTA5NGEtOWI3MC00MTk3LWI4NTUtNzllY2EwMmFiODYzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_Ratio0.9898_AL_.jpg,Jiu ba nu lang,(1975),,Drama,"[{'key': 'Drama', 'value': 'Drama'}]",,,,,,"Tseng-Chai Chang, Jenny Hu, Yin Tse, Tina Chin-Fei, Eva Lin","[{'id': 'tt0194064', 'name': 'Tseng-Chai Chang'}, {'id': 'tt0194064', 'name': 'Jenny Hu'}, {'id': 'tt0194064', 'name': 'Yin Tse'}, {'id': 'tt0194064', 'name': 'Tina Chin-Fei'}, {'id': 'tt0194064', 'name': 'Eva Lin'}]"
tt7606156,https://imdb-api.com/images/original/nopicture.jpg,Nightmarish Highway,(1982),90 min,Horror,"[{'key': 'Horror', 'value': 'Horror'}]",,,,,,"Feng-Pan Yao, Emily Chu, Da-Lu Hsiao, Shu-Yi Lo, David Wei Tang","[{'id': 'tt7606156', 'name': 'Feng-Pan Yao'}, {'id': 'tt7606156', 'name': 'Emily Chu'}, {'id': 'tt7606156', 'name': 'Da-Lu Hsiao'}, {'id': 'tt7606156', 'name': 'Shu-Yi Lo'}, {'id': 'tt7606156', 'name': 'David Wei Tang'}]"
tt0080148,https://m.media-amazon.com/images/M/MV5BZTc3NjQ4MDMtMDEwNy00ZTg2LWJjY2ItY2MxM2VhNWFmYTcwXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_Ratio0.7041_AL_.jpg,World of the Drunken Master,(1979),88 min,"Action, Comedy, Drama","[{'key': 'Action', 'value': 'Action'}, {'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Drama', 'value': 'Drama'}]",Not Rated,5.8,293,,"The brother of a winery owner, who's a drunken Kung Fu master, trains two young thieves in the art of the drunken kung fu after he catches them stealing from his brother's winery.","Joseph Kuo, Jack Long, Yi-Min Li, Jeanie Chang, Kuan-Wu Lung","[{'id': 'tt0080148', 'name': 'Joseph Kuo'}, {'id': 'tt0080148', 'name': 'Jack Long'}, {'id': 'tt0080148', 'name': 'Yi-Min Li'}, {'id': 'tt0080148', 'name': 'Jeanie Chang'}, {'id': 'tt0080148', 'name': 'Kuan-Wu Lung'}]"
